"CountryCode","SeriesCode","DESCRIPTION",
"VNM_Soc_Trang_VN.ST_3377_VNM049","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Son_La_VN.SL_3378_VNM050","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Son_La_VN.SL_3378_VNM050","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Tay_Ninh_VN.TN_3379_VNM051","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Tay_Ninh_VN.TN_3379_VNM051","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Thai_Binh_VN.TB_3380_VNM052","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Thai_Binh_VN.TB_3380_VNM052","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Thai_Nguyen_VN.TY_3381_VNM053","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Thai_Nguyen_VN.TY_3381_VNM053","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Thanh_Hoa_VN.TH_3382_VNM054","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Thanh_Hoa_VN.TH_3382_VNM054","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Thua_Thien_-_Hue_VN.TT_3383_VNM055","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Thua_Thien_-_Hue_VN.TT_3383_VNM055","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Tien_Giang_VN.TG_3384_VNM056","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Tien_Giang_VN.TG_3384_VNM056","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Tra_Vinh_VN.TV_3386_VNM057","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Tra_Vinh_VN.TV_3386_VNM057","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Tuyen_Quang_VN.TQ_3387_VNM058","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Tuyen_Quang_VN.TQ_3387_VNM058","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Vinh_Long_VN.VL_3388_VNM059","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Vinh_Long_VN.VL_3388_VNM059","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Vinh_Phuc_VN.VC_3389_VNM060","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Vinh_Phuc_VN.VC_3389_VNM060","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Yen_Bai_VN.YB_3390_VNM061","SP.POP.TOTL","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"VNM_Yen_Bai_VN.YB_3390_VNM061","SP.POP.TOTL.ZS","Data sources : General Statistics Office Of Vietnam; http://www.gso.gov.vn/default_en.aspx?tabid=492. Data for year 2009 is actual data from original source. Data for 2000-2008 and 2010-2014 is extrapolation.",
"YEM_Abyan_YE.AB_3407_YEM002","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Abyan_YE.AB_3407_YEM002","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Ad_Dhale_e _YE.DL_3408_YEM001","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Ad_Dhale_e _YE.DL_3408_YEM001","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Aden_YE.AD_144973_YEM005","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Aden_YE.AD_144973_YEM005","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Al_Bayda_YE.BA_3410_YEM006","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Al_Bayda_YE.BA_3410_YEM006","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Al_Hudaydah_YE.HU_3411_YEM008","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Al_Hudaydah_YE.HU_3411_YEM008","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Al_Jawf_YE.JA_3412_YEM003","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Al_Jawf_YE.JA_3412_YEM003","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Al_Maharah_YE.MR_3413_YEM017","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Al_Maharah_YE.MR_3413_YEM017","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Al_Mahwit_YE.MW_3414_YEM007","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Al_Mahwit_YE.MW_3414_YEM007","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Amanat_Al_Asimah_YE.AA_144969_YEM004","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Amanat_Al_Asimah_YE.AA_144969_YEM004","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Amran_YE.AM_3415_YEM009","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Amran_YE.AM_3415_YEM009","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Dhamar_YE.DH_3416_YEM014","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Dhamar_YE.DH_3416_YEM014","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Hadramaut_YE.HD_144970_YEM010","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Hadramaut_YE.HD_144970_YEM010","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Hajjah_YE.HJ_3418_YEM011","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Hajjah_YE.HJ_3418_YEM011","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Ibb_YE.IB_3419_YEM012","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Ibb_YE.IB_3419_YEM012","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Lahj_YE.LA_3420_YEM013","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Lahj_YE.LA_3420_YEM013","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Marib_YE.MA_3421_YEM015","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Marib_YE.MA_3421_YEM015","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Raymah_YE.RA_144971_YEM021","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Raymah_YE.RA_144971_YEM021","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Saada_YE.SD_3422_YEM020","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Saada_YE.SD_3422_YEM020","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Sanaa_YE.SN_144972_YEM016","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Sanaa_YE.SN_144972_YEM016","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Shabwah_YE.SH_3424_YEM018","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Shabwah_YE.SH_3424_YEM018","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Taizz_YE.TA_3425_YEM019","SP.POP.TOTL","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
"YEM_Taizz_YE.TA_3425_YEM019","SP.POP.TOTL.ZS","Data sources : Central Statistical Organization of Yemen, Rep.; http://www.cso-yemen.org/index.php. Data for year 2004 is actual data from original source. Data for 2000-2003 and 2005-2014 is extrapolation.",
